genome	s1	s2	subject1	subject2	site1	site2	pair_class	popANI	breadth	shared_strain	bray_curtis
L_iners.fna	16C	2V	16	2	cervix	vagina	between_cervix_vagina	0.9909261047079192	0.7030067490710549	False	0.9327526598614138
L_iners.fna	16C	3V	16	3	cervix	vagina	between_cervix_vagina	0.998114092610498	0.7129225752635171	False	0.9778954255850022
L_iners.fna	16C	4V	16	4	cervix	vagina	between_cervix_vagina	0.998102613869712	0.7142048987639342	False	0.9887799859274755
L_iners.fna	16C	6V	16	6	cervix	vagina	between_cervix_vagina	0.9901455156220692	0.7034185182376583	False	0.9709163324823188
L_iners.fna	16C	8C	16	8	cervix	cervix	other	0.990484346023781	0.6951543186471525	False	0.7212758385094864
L_iners.fna	16C	8V	16	8	cervix	vagina	between_cervix_vagina	0.990332495961896	0.6967073633123531	False	0.9422685245403026
L_iners.fna	16C	9C	16	9	cervix	cervix	other	0.9909499946114884	0.5629180253279745	False	0.9387465653425062
L_iners.fna	16C	9V	16	9	cervix	vagina	between_cervix_vagina	0.9916289870557342	0.7040585425039811	False	0.9845163961630414
L_iners.fna	16V	17V	16	17	vagina	vagina	other	0.9896578343225124	0.904737241222416	False	0.641838562911303
L_iners.fna	16V	18C	16	18	vagina	cervix	between_cervix_vagina	0.9898000596377816	0.8875400015166451	False	0.8575874277304659
L_iners.fna	16V	18V	16	18	vagina	vagina	other	0.9896652705274822	0.9039940850837946	False	0.6916288523611681
L_iners.fna	16V	1C	16	1	vagina	cervix	between_cervix_vagina	0.9938082990226864	0.912798968681277	False	0.5891755103800641
L_iners.fna	16V	1V	16	1	vagina	vagina	other	0.9938777423126446	0.922285584287556	False	0.42224360397238375
L_iners.fna	16V	2C	16	2	vagina	cervix	between_cervix_vagina	0.9905136344317598	0.7690050807613559	False	0.931803726569398
L_iners.fna	16V	2V	16	2	vagina	vagina	other	0.9906027804836028	0.9155016303935696	False	0.38611969154582915
L_iners.fna	16V	3V	16	3	vagina	vagina	other	0.99779133151632	0.9125957382270418	False	0.8051332871602206
L_iners.fna	16V	4V	16	4	vagina	vagina	other	0.9977920543494314	0.9242284067642376	False	0.8270190563498098
L_iners.fna	16V	6V	16	6	vagina	vagina	other	0.9898563907723256	0.9145226359293244	False	0.6359981529147151
L_iners.fna	16V	8C	16	8	vagina	cervix	between_cervix_vagina	0.9902085674613178	0.8994759990900129	False	0.701336274403644
L_iners.fna	16V	8V	16	8	vagina	vagina	other	0.9900739637909856	0.905613862136953	False	0.4781923991339857
L_iners.fna	16V	9C	16	9	vagina	cervix	between_cervix_vagina	0.9907350793621796	0.705700310912262	False	0.6989471598557849
L_iners.fna	16V	9V	16	9	vagina	vagina	other	0.9914153890716488	0.9163001440812922	False	0.5736814900575647
L_iners.fna	17V	18C	17	18	vagina	cervix	between_cervix_vagina	0.9999983584126836	0.9238894365663152	True	0.5240375095771348
L_iners.fna	17V	18V	17	18	vagina	vagina	other	0.9999975843640716	0.9417676499582922	True	0.2457260386803234
L_iners.fna	17V	1C	17	1	vagina	cervix	between_cervix_vagina	0.9950938867711422	0.9238462121786608	False	0.6648571757867792
L_iners.fna	17V	1V	17	1	vagina	vagina	other	0.9951235407595932	0.9331963297186624	False	0.7147122851482439
L_iners.fna	17V	2C	17	2	vagina	cervix	between_cervix_vagina	0.9917103896840403	0.7755562296200804	False	0.7424505759243004
L_iners.fna	17V	2V	17	2	vagina	vagina	other	0.9915409611991496	0.9231788882990823	False	0.5797577855705578
L_iners.fna	17V	3V	17	3	vagina	vagina	other	0.9899533889499154	0.8939902934708425	False	0.932123180326493
L_iners.fna	17V	4V	17	4	vagina	vagina	other	0.989844331184336	0.9041775991506787	False	0.9159245093503682
L_iners.fna	17V	6V	17	6	vagina	vagina	other	0.9965586817803302	0.9343186471524988	False	0.7950740325456408
L_iners.fna	17V	8C	17	8	vagina	cervix	between_cervix_vagina	0.9899702522487884	0.8993493592174111	False	0.18849457480112813
L_iners.fna	17V	8V	17	8	vagina	vagina	other	0.9897893861901156	0.9050307120649124	False	0.6287553627891384
L_iners.fna	17V	9C	17	9	vagina	cervix	between_cervix_vagina	0.9913948745648526	0.7131917797831198	False	0.9501190944556478
L_iners.fna	17V	9V	17	9	vagina	vagina	other	0.9919858005202112	0.9271100326078714	False	0.88570751192087
L_iners.fna	18C	18V	18	18	cervix	vagina	within_cervix_vagina	0.9999958962506504	0.9239387275346932	True	0.367338612932385
L_iners.fna	18C	1C	18	1	cervix	cervix	other	0.995276676233912	0.9096678547053916	False	0.7813722505937388
L_iners.fna	18C	1V	18	1	cervix	vagina	between_cervix_vagina	0.995309113662828	0.9149882459998484	False	0.8881546310049026
L_iners.fna	18C	2C	18	2	cervix	cervix	other	0.991890179431012	0.7695601728975506	False	0.6345220280913317
L_iners.fna	18C	2V	18	2	cervix	vagina	between_cervix_vagina	0.9917037821338134	0.9052832334875256	False	0.8308529493193626
L_iners.fna	18C	3V	18	3	cervix	vagina	between_cervix_vagina	0.9901798130274952	0.8812436490483051	False	0.9389591367422624
L_iners.fna	18C	4V	18	4	cervix	vagina	between_cervix_vagina	0.990035649831834	0.8874436945476606	False	0.9682676151611607
L_iners.fna	18C	6V	18	6	cervix	vagina	between_cervix_vagina	0.996646707382058	0.9136164404337606	False	0.9208836967869797
L_iners.fna	18C	8C	18	8	cervix	cervix	other	0.99011837709158	0.8842830059907485	False	0.5355658885781852
L_iners.fna	18C	8V	18	8	cervix	vagina	between_cervix_vagina	0.9899173675138332	0.8877879730037158	False	0.8610198640415203
L_iners.fna	18C	9C	18	9	cervix	cervix	other	0.9915805980988862	0.7079381208766209	False	0.936739115609599
L_iners.fna	18C	9V	18	9	cervix	vagina	between_cervix_vagina	0.9921014498194296	0.909002047470994	False	0.9566200085710875
L_iners.fna	18V	1C	18	1	vagina	cervix	between_cervix_vagina	0.9951044662406848	0.9236740729506332	False	0.6907446044925011
L_iners.fna	18V	1V	18	1	vagina	vagina	other	0.9951312290372362	0.9321779024797148	False	0.7504967377840378
L_iners.fna	18V	2C	18	2	vagina	cervix	between_cervix_vagina	0.9917159647596046	0.7755289300068249	False	0.812482901699278
L_iners.fna	18V	2V	18	2	vagina	vagina	other	0.991552897165526	0.9223288086752104	False	0.6429031881702474
L_iners.fna	18V	3V	18	3	vagina	vagina	other	0.9899632813329088	0.8932092212026996	False	0.9310513465875506
L_iners.fna	18V	4V	18	4	vagina	vagina	other	0.9898563096104436	0.9034511261090468	False	0.9231214178085128
L_iners.fna	18V	6V	18	6	vagina	vagina	other	0.9965789925100424	0.932772427390612	False	0.8176052127462102
L_iners.fna	18V	8C	18	8	vagina	cervix	between_cervix_vagina	0.9899770883175736	0.8986008948206567	False	0.3492717011803557
L_iners.fna	18V	8V	18	8	vagina	vagina	other	0.9897989738582978	0.9040972169560932	False	0.6889918890785113
L_iners.fna	18V	9C	18	9	vagina	cervix	between_cervix_vagina	0.9913830598379126	0.7130939561689543	False	0.9461257397714483
L_iners.fna	18V	9V	18	9	vagina	vagina	other	0.9919828110683224	0.92610222188519	False	0.8962009697940403
L_iners.fna	1C	1V	1	1	cervix	vagina	within_cervix_vagina	1.0	0.9461970122089935	True	0.438576884193625
L_iners.fna	1C	2C	1	2	cervix	cervix	other	1.0	0.7920656707363313	True	0.8882245243636391
L_iners.fna	1C	2V	1	2	cervix	vagina	between_cervix_vagina	0.9999854184893556	0.9361037385303708	True	0.708148084023917
L_iners.fna	1C	3V	1	3	cervix	vagina	between_cervix_vagina	0.9939349419873162	0.9012262076287252	False	0.6491404165127874
L_iners.fna	1C	4V	1	4	cervix	vagina	between_cervix_vagina	0.993830350474768	0.9097929779328128	False	0.7883372765992294
L_iners.fna	1C	6V	1	6	cervix	vagina	between_cervix_vagina	0.9950814422784656	0.9330719648138318	False	0.8653458522323592
L_iners.fna	1C	8C	1	8	cervix	cervix	other	0.9946585221688076	0.905760218396906	False	0.6181789139036095
L_iners.fna	1C	8V	1	8	cervix	vagina	between_cervix_vagina	0.994469186897996	0.91026465458406	False	0.8035087342395951
L_iners.fna	1C	9C	1	9	cervix	cervix	other	0.9951152576117588	0.720638507621142	False	0.8231242757400948
L_iners.fna	1C	9V	1	9	cervix	vagina	between_cervix_vagina	0.995468121857891	0.9320323045423524	False	0.7827046191667834
L_iners.fna	1V	2C	1	2	vagina	cervix	between_cervix_vagina	1.0	0.7927565026162129	True	0.9477686128092649
L_iners.fna	1V	2V	1	2	vagina	vagina	other	0.9999879710438968	0.9456214453628572	True	0.2341081985212519
L_iners.fna	1V	3V	1	3	vagina	vagina	other	0.9939206576454376	0.9073413209979524	False	0.7427371183327464
L_iners.fna	1V	4V	1	4	vagina	vagina	other	0.9938266818022822	0.9192022446348675	False	0.7891153141264817
L_iners.fna	1V	6V	1	6	vagina	vagina	other	0.9951280053338902	0.9440130431485554	False	0.41820601913732375
L_iners.fna	1V	8C	1	8	vagina	cervix	between_cervix_vagina	0.9947667949901492	0.9126177295821642	False	0.7646819153842815
L_iners.fna	1V	8V	1	8	vagina	vagina	other	0.994565553373058	0.9199871085159628	False	0.18137911325529218
L_iners.fna	1V	9C	1	9	vagina	cervix	between_cervix_vagina	0.9951143393406768	0.7236073405626754	False	0.8909208950391495
L_iners.fna	1V	9V	1	9	vagina	vagina	other	0.9954807913522072	0.9426996284219308	False	0.5065194913745297
L_iners.fna	2C	2V	2	2	cervix	vagina	within_cervix_vagina	1.0	0.7927565026162129	True	0.9171603139616661
L_iners.fna	2C	3V	2	3	cervix	vagina	between_cervix_vagina	0.990739565274312	0.7645924016076439	False	0.9726218652459008
L_iners.fna	2C	4V	2	4	cervix	vagina	between_cervix_vagina	0.9906204071870018	0.7672488056419201	False	0.9860849216044696
L_iners.fna	2C	6V	2	6	cervix	vagina	between_cervix_vagina	0.9917194684432968	0.7835497080458027	False	0.9640080457829889
L_iners.fna	2C	8C	2	8	cervix	cervix	other	0.9909539068277052	0.769128687343596	False	0.6651446168602766
L_iners.fna	2C	8V	2	8	cervix	vagina	between_cervix_vagina	0.9907558942361786	0.7710290437552134	False	0.9288013010791311
L_iners.fna	2C	9C	2	9	cervix	cervix	other	0.9922001775350948	0.6210608933040115	False	0.9391995569263584
L_iners.fna	2C	9V	2	9	cervix	vagina	between_cervix_vagina	0.9927891020678282	0.782626071130659	False	0.9808070945120667
L_iners.fna	2V	3V	2	3	vagina	vagina	other	0.9907843386871455	0.8994714491544703	False	0.9043487693809619
L_iners.fna	2V	4V	2	4	vagina	vagina	other	0.9907213431579892	0.9110995677561234	False	0.8858201648330383
L_iners.fna	2V	6V	2	6	vagina	vagina	other	0.991708756671022	0.933264578751801	False	0.4429355467206161
L_iners.fna	2V	8C	2	8	vagina	cervix	between_cervix_vagina	0.990976523092752	0.9080397361037386	False	0.6611992620700433
L_iners.fna	2V	8V	2	8	vagina	vagina	other	0.990801319781805	0.9147342079320544	False	0.1533440289862003
L_iners.fna	2V	9C	2	9	vagina	cervix	between_cervix_vagina	0.9920920406531918	0.7171881398346857	False	0.8895027113497039
L_iners.fna	2V	9V	2	9	vagina	vagina	other	0.9926844051401166	0.9320960036399484	False	0.6336628508812588
L_iners.fna	3V	4V	3	4	vagina	vagina	other	0.9999802251205238	0.9203465534238264	True	0.6030826072227191
L_iners.fna	3V	6V	3	6	vagina	vagina	other	0.989714261684994	0.9016645180859938	False	0.8883232421811441
L_iners.fna	3V	8C	3	8	vagina	cervix	between_cervix_vagina	0.9909937638611735	0.8869598847349662	False	0.9250927788323703
L_iners.fna	3V	8V	3	8	vagina	vagina	other	0.990810670008138	0.8908258133009782	False	0.9351814194149491
L_iners.fna	3V	9C	3	9	vagina	cervix	between_cervix_vagina	0.9907494615334108	0.7045021612193827	False	0.7404326817287361
L_iners.fna	3V	9V	3	9	vagina	vagina	other	0.9912565079210636	0.9040729506331994	False	0.580262455528823
L_iners.fna	4V	6V	4	6	vagina	vagina	other	0.9896456299676442	0.9133381360430728	False	0.8795584842963591
L_iners.fna	4V	8C	4	8	vagina	cervix	between_cervix_vagina	0.9909106131361428	0.8966997800864488	False	0.9326652647158921
L_iners.fna	4V	8V	4	8	vagina	vagina	other	0.9907348929708812	0.9029377417153256	False	0.9042511089432791
L_iners.fna	4V	9C	4	9	vagina	cervix	between_cervix_vagina	0.9905792130808956	0.7064207173731706	False	0.8531819354587007
L_iners.fna	4V	9V	4	9	vagina	vagina	other	0.9911756816721748	0.9159869568514446	False	0.7015727218977383
L_iners.fna	6V	8C	6	8	vagina	cervix	between_cervix_vagina	0.9903410657565582	0.9103230454235232	False	0.8329637561728379
L_iners.fna	6V	8V	6	8	vagina	vagina	other	0.9901788724294524	0.917758398422689	False	0.3393398046564513
L_iners.fna	6V	9C	6	9	vagina	cervix	between_cervix_vagina	0.9918579850775322	0.7206938651702435	False	0.8932621615001862
L_iners.fna	6V	9V	6	9	vagina	vagina	other	0.9925845293400852	0.939074088117085	False	0.6048686310259492
L_iners.fna	8C	8V	8	8	cervix	vagina	within_cervix_vagina	0.999999171560672	0.9153628573595208	True	0.6898164432169075
L_iners.fna	8C	9C	8	9	cervix	cervix	other	0.9905824922857616	0.704331538636536	False	0.9333177435619301
L_iners.fna	8C	9V	8	9	cervix	vagina	between_cervix_vagina	0.9913246771392644	0.9117888829908244	False	0.9080638893511274
L_iners.fna	8V	9C	8	9	vagina	cervix	between_cervix_vagina	0.99037941426474	0.7065685902783044	False	0.9489256912528968
L_iners.fna	8V	9V	8	9	vagina	vagina	other	0.9911298399378295	0.9192037612800484	False	0.5841700446311439
L_iners.fna	9C	9V	9	9	cervix	vagina	within_cervix_vagina	0.9999947944321246	0.7283764313338894	True	0.6131283129811648
Lactobacillus_mulieris.fna	18C	18V	18	18	cervix	vagina	within_cervix_vagina	0.9999993268794536	0.8678055405464609	True	0.367338612932385
Megasphaera_lornae.fna	12V	13C	12	13	vagina	cervix	between_cervix_vagina	0.9999814919882648	0.9549618567187576	True	0.7704614714608726
Megasphaera_lornae.fna	12V	13V	12	13	vagina	vagina	other	0.9999929889595234	0.9562203991133524	True	0.71428756127408
Megasphaera_lornae.fna	12V	14V	12	14	vagina	vagina	other	0.9933028462239148	0.917314069406937	False	0.44311418938233743
Megasphaera_lornae.fna	12V	16V	12	16	vagina	vagina	other	0.9932358368739224	0.9240846008653164	False	0.2951069655475334
Megasphaera_lornae.fna	12V	5V	12	5	vagina	vagina	other	0.994817278743152	0.9192424123301806	False	0.6124363894549463
Megasphaera_lornae.fna	12V	7V	12	7	vagina	vagina	other	0.9956702717250714	0.932974237362924	False	0.7900076043948817
Megasphaera_lornae.fna	12V	9C	12	9	vagina	cervix	between_cervix_vagina	0.9959098920190338	0.9219197860538876	False	0.5539472139968824
Megasphaera_lornae.fna	12V	9V	12	9	vagina	vagina	other	0.99606172724352	0.9409045781079446	False	0.5297293737773033
Megasphaera_lornae.fna	13C	13V	13	13	cervix	vagina	within_cervix_vagina	0.9999968215948474	0.9587569867386808	True	0.2690404244008342
Megasphaera_lornae.fna	13C	14V	13	14	cervix	vagina	between_cervix_vagina	0.9932908382174864	0.9190333663053156	False	0.6895407428332337
Megasphaera_lornae.fna	13C	16V	13	16	cervix	vagina	between_cervix_vagina	0.9931840221840228	0.9257331999826912	False	0.8330604980545752
Megasphaera_lornae.fna	13C	5V	13	5	cervix	vagina	between_cervix_vagina	0.9947825672154412	0.9199018519771304	False	0.736842799114108
Megasphaera_lornae.fna	13C	7V	13	7	cervix	vagina	between_cervix_vagina	0.9956904371295856	0.933945722388098	False	0.6124246487033653
Megasphaera_lornae.fna	13C	9C	13	9	cervix	cervix	other	0.9958672077793737	0.925080464435664	False	0.7290223746256466
Megasphaera_lornae.fna	13C	9V	13	9	cervix	vagina	between_cervix_vagina	0.9960022987911974	0.943839754946864	False	0.5808065737347841
Megasphaera_lornae.fna	13V	14V	13	14	vagina	vagina	other	0.9933336646950645	0.919634906907478	False	0.7323801747531562
Megasphaera_lornae.fna	13V	16V	13	16	vagina	vagina	other	0.9932276077789408	0.92629146866717	False	0.8325750002442637
Megasphaera_lornae.fna	13V	5V	13	5	vagina	vagina	other	0.994861618480964	0.920769728185316	False	0.7577368688247927
Megasphaera_lornae.fna	13V	7V	13	7	vagina	vagina	other	0.9957076004939128	0.9348404149959744	False	0.562758955605636
Megasphaera_lornae.fna	13V	9C	13	9	vagina	cervix	between_cervix_vagina	0.9958887777787286	0.9257831760002976	False	0.716885800254556
Megasphaera_lornae.fna	13V	9V	13	9	vagina	vagina	other	0.996065587729846	0.9447710153725012	False	0.6810022940448933
Megasphaera_lornae.fna	14V	16V	14	16	vagina	vagina	other	0.9937952834609606	0.9194922924182116	False	0.5509669058171862
Megasphaera_lornae.fna	14V	5V	14	5	vagina	vagina	other	0.996123789479891	0.9095860705868586	False	0.7266717393712565
Megasphaera_lornae.fna	14V	7V	14	7	vagina	vagina	other	0.9974669343410486	0.9289688423908772	False	0.8026555190729956
Megasphaera_lornae.fna	14V	9C	14	9	vagina	cervix	between_cervix_vagina	0.9974560929192046	0.9197391251880958	False	0.676468351172554
Megasphaera_lornae.fna	14V	9V	14	9	vagina	vagina	other	0.997712698153293	0.932326986988561	False	0.5064717413416606
Megasphaera_lornae.fna	16V	5V	16	5	vagina	vagina	other	0.9953991073351108	0.9170647987825354	False	0.6684058422208184
Megasphaera_lornae.fna	16V	7V	16	7	vagina	vagina	other	0.9963351715377008	0.9297873520450856	False	0.8499339521047888
Megasphaera_lornae.fna	16V	9C	16	9	vagina	cervix	between_cervix_vagina	0.9967130268353588	0.922824839543463	False	0.6989471598557849
Megasphaera_lornae.fna	16V	9V	16	9	vagina	vagina	other	0.9969848789077984	0.9379096738333494	False	0.5736814900575647
Megasphaera_lornae.fna	5V	7V	5	7	vagina	vagina	other	0.9980856681679348	0.921677828993038	False	0.5768845693236526
Megasphaera_lornae.fna	5V	9C	5	9	vagina	cervix	between_cervix_vagina	0.998178258958891	0.9153290463661644	False	0.6667324521540864
Megasphaera_lornae.fna	5V	9V	5	9	vagina	vagina	other	0.9982658486707566	0.9313366085908774	False	0.6517473289257086
Megasphaera_lornae.fna	7V	9C	7	9	vagina	cervix	between_cervix_vagina	0.9990273580850776	0.933016899816978	True	0.8641892851899176
Megasphaera_lornae.fna	7V	9V	7	9	vagina	vagina	other	0.9991852958081866	0.9500611596752048	True	0.6378270839009937
Megasphaera_lornae.fna	9C	9V	9	9	cervix	vagina	within_cervix_vagina	1.0	0.9464555728440072	True	0.6131283129811648
Mobiluncus_curtisii.fna	13C	9C	13	9	cervix	cervix	other	0.987487461431659	0.9412592888210838	False	0.7290223746256466
Mobiluncus_curtisii.fna	13C	9V	13	9	cervix	vagina	between_cervix_vagina	0.98752538392516	0.9413264764868428	False	0.5808065737347841
Mobiluncus_curtisii.fna	9C	9V	9	9	cervix	vagina	within_cervix_vagina	0.999997360864792	0.957075669477098	True	0.6131283129811648
P_bivia.fna	13C	13V	13	13	cervix	vagina	within_cervix_vagina	0.9999946371854876	0.8875128012508141	True	0.2690404244008342
P_bivia.fna	13C	3C	13	3	cervix	cervix	other	0.993487781036168	0.8115060934350505	False	0.7159985571382507
P_bivia.fna	13C	3V	13	3	cervix	vagina	between_cervix_vagina	0.99316459803152	0.8483970969817208	False	0.5227860590496283
P_bivia.fna	13C	4V	13	4	cervix	vagina	between_cervix_vagina	0.9934979101487934	0.7999601782933622	False	0.7921837474486005
P_bivia.fna	13V	3C	13	3	vagina	cervix	between_cervix_vagina	0.9934858084556932	0.8115647947555923	False	0.7269101888183913
P_bivia.fna	13V	3V	13	3	vagina	vagina	other	0.9931785549476984	0.8483304630502951	False	0.5184701515888595
P_bivia.fna	13V	4V	13	4	vagina	vagina	other	0.9934943491423806	0.7999490726381246	False	0.8421782509083076
P_bivia.fna	3C	3V	3	3	cervix	vagina	within_cervix_vagina	0.9999948219406614	0.842581303312103	True	0.38032435451863983
P_bivia.fna	3C	4V	3	4	cervix	vagina	between_cervix_vagina	0.9999946656967934	0.8179017609602901	True	0.711773075069876
P_bivia.fna	3V	4V	3	4	vagina	vagina	other	0.9999947435346672	0.8300132712580089	True	0.6030826072227191
Prevotella_amnii.fna	7C	7V	7	7	cervix	vagina	within_cervix_vagina	1.0	0.8019705330951821	True	0.8104106945069304
Prevotella_amnii.fna	7C	9V	7	9	cervix	vagina	between_cervix_vagina	0.98777567172972	0.7689313600100447	False	0.7125573388896032
Prevotella_amnii.fna	7V	9V	7	9	vagina	vagina	other	0.9875526843837128	0.7938239888523565	False	0.6378270839009937
Prevotella_disiens.fna	3V	5V	3	5	vagina	vagina	other	0.9913077522289626	0.5414215536305866	False	0.7405157700781704
Sneathia_vaginalis.fna	11V	12V	11	12	vagina	vagina	other	0.9895042996133232	0.5631967042727289	False	0.6494060168717264
Sneathia_vaginalis.fna	11V	13C	11	13	vagina	cervix	between_cervix_vagina	0.988703926040461	0.8398767881777123	False	0.7966159204251014
Sneathia_vaginalis.fna	11V	13V	11	13	vagina	vagina	other	0.9887383858413072	0.8394262713305743	False	0.7385824466314016
Sneathia_vaginalis.fna	11V	14V	11	14	vagina	vagina	other	0.988561880461535	0.836914413137555	False	0.7528178329125569
Sneathia_vaginalis.fna	11V	7C	11	7	vagina	cervix	between_cervix_vagina	0.9911867432618124	0.8163455978230059	False	0.3529159524804394
Sneathia_vaginalis.fna	11V	7V	11	7	vagina	vagina	other	0.9915268446597154	0.843046280023433	False	0.8263894232490596
Sneathia_vaginalis.fna	11V	9C	11	9	vagina	cervix	between_cervix_vagina	0.99096722829231	0.6703108641835327	False	0.597289292171435
Sneathia_vaginalis.fna	11V	9V	11	9	vagina	vagina	other	0.9907319497067408	0.8518925865033921	False	0.780499591459459
Sneathia_vaginalis.fna	12V	13C	12	13	vagina	cervix	between_cervix_vagina	0.9999974178621964	0.5854844378933046	True	0.7704614714608726
Sneathia_vaginalis.fna	12V	13V	12	13	vagina	vagina	other	0.9999974175221124	0.585407336016781	True	0.71428756127408
Sneathia_vaginalis.fna	12V	14V	12	14	vagina	vagina	other	0.9900452170526703	0.5590218644292004	False	0.44311418938233743
Sneathia_vaginalis.fna	12V	7C	12	7	vagina	cervix	between_cervix_vagina	0.9893257134892148	0.54230209573483	False	0.6985629487304809
Sneathia_vaginalis.fna	12V	7V	12	7	vagina	vagina	other	0.9896739204121756	0.5575145983332388	False	0.7900076043948817
Sneathia_vaginalis.fna	12V	9C	12	9	vagina	cervix	between_cervix_vagina	0.989733547754358	0.4578203601867074	False	0.5539472139968824
Sneathia_vaginalis.fna	12V	9V	12	9	vagina	vagina	other	0.9894875024439164	0.5683368293743032	False	0.5297293737773033
Sneathia_vaginalis.fna	13C	13V	13	13	cervix	vagina	within_cervix_vagina	0.9999966121103504	0.8924738741803201	True	0.2690404244008342
Sneathia_vaginalis.fna	13C	14V	13	14	cervix	vagina	between_cervix_vagina	0.9890953117424478	0.8372334032541527	False	0.6895407428332337
Sneathia_vaginalis.fna	13C	7C	13	7	cervix	cervix	other	0.9887003596314408	0.8111140087306536	False	0.8052882916359523
Sneathia_vaginalis.fna	13C	7V	13	7	cervix	vagina	between_cervix_vagina	0.9888861253642895	0.8388185271273881	False	0.6124246487033653
Sneathia_vaginalis.fna	13C	9C	13	9	cervix	cervix	other	0.9888746309476774	0.6638796606005631	False	0.7290223746256466
Sneathia_vaginalis.fna	13C	9V	13	9	cervix	vagina	between_cervix_vagina	0.9885505505093564	0.8449330082960107	False	0.5808065737347841
Sneathia_vaginalis.fna	13V	14V	13	14	vagina	vagina	other	0.9891022005137302	0.8369302870533099	False	0.7323801747531562
Sneathia_vaginalis.fna	13V	7C	13	7	vagina	cervix	between_cervix_vagina	0.9887296734607492	0.8107421055615398	False	0.7652740954043163
Sneathia_vaginalis.fna	13V	7V	13	7	vagina	vagina	other	0.9889215262753006	0.8381556021694352	False	0.562758955605636
Sneathia_vaginalis.fna	13V	9C	13	9	vagina	cervix	between_cervix_vagina	0.9888972178109314	0.6635281667517055	False	0.716885800254556
Sneathia_vaginalis.fna	13V	9V	13	9	vagina	vagina	other	0.9885710398312868	0.8444635939301169	False	0.6810022940448933
Sneathia_vaginalis.fna	14V	7C	14	7	vagina	cervix	between_cervix_vagina	0.9897742128470453	0.818749362208742	False	0.8059021240893667
Sneathia_vaginalis.fna	14V	7V	14	7	vagina	vagina	other	0.990048039337166	0.8479611467014381	False	0.8026555190729956
Sneathia_vaginalis.fna	14V	9C	14	9	vagina	cervix	between_cervix_vagina	0.9894986213493896	0.6716556116181945	False	0.676468351172554
Sneathia_vaginalis.fna	14V	9V	14	9	vagina	vagina	other	0.989046064884616	0.8523083319160194	False	0.5064717413416606
Sneathia_vaginalis.fna	7C	7V	7	7	cervix	vagina	within_cervix_vagina	0.9999982134051782	0.8461915830451462	True	0.8104106945069304
Sneathia_vaginalis.fna	7C	9C	7	9	cervix	cervix	other	0.9910468536702997	0.6473133397584897	False	0.6090938840830316
Sneathia_vaginalis.fna	7C	9V	7	9	cervix	vagina	between_cervix_vagina	0.9909509285561436	0.8230557287828109	False	0.7125573388896032
Sneathia_vaginalis.fna	7V	9C	7	9	vagina	cervix	between_cervix_vagina	0.9913486752870964	0.6687605117448079	False	0.8641892851899176
Sneathia_vaginalis.fna	7V	9V	7	9	vagina	vagina	other	0.9912185649919374	0.8517557684676001	False	0.6378270839009937
Sneathia_vaginalis.fna	9C	9V	9	9	cervix	vagina	within_cervix_vagina	0.9999912041903236	0.6875098739535499	True	0.6131283129811648
